FLOPs,Time
60480000,0.0471
68040000,0.0492
75600000,0.0502
77400,0.0123
154800,0.0164
232200,0.0164
309600,0.0164
387000,0.0164
464400,0.0164
541800,0.0164
619200,0.0164
696600,0.0174
774000,0.0174
1548000,0.0174
2322000,0.0184
3096000,0.0184
3870000,0.0184
4644000,0.0184
5418000,0.0184
6192000,0.0174
6966000,0.0184
7740000,0.0184
15480000,0.0236
23220000,0.0276
30960000,0.0317
38700000,0.0358
46440000,0.0379
54180000,0.0430
61920000,0.0481
69660000,0.0492
77400000,0.0502
79200,0.0123
158400,0.0164
237600,0.0164
316800,0.0164
396000,0.0164
475200,0.0164
554400,0.0174
633600,0.0164
712800,0.0174
792000,0.0174
1584000,0.0174
2376000,0.0184
3168000,0.0184
3960000,0.0184
4752000,0.0184
5544000,0.0184
6336000,0.0174
7128000,0.0184
7920000,0.0184
15840000,0.0246
23760000,0.0276
31680000,0.0317
39600000,0.0358
47520000,0.0369
55440000,0.0440
63360000,0.0492
71280000,0.0502
79200000,0.0502
81000,0.0123
162000,0.0174
243000,0.0174
324000,0.0164
405000,0.0174
486000,0.0174
567000,0.0174
648000,0.0174
729000,0.0174
810000,0.0184
1620000,0.0184
2430000,0.0195
3240000,0.0184
4050000,0.0195
4860000,0.0184
5670000,0.0184
6480000,0.0174
7290000,0.0184
8100000,0.0185
16200000,0.0246
24300000,0.0276
32400000,0.0328
40500000,0.0358
48600000,0.0379
56700000,0.0440
64800000,0.0512
72900000,0.0522
81000000,0.0532
82800,0.0123
165600,0.0174
248400,0.0174
331200,0.0164
414000,0.0174
496800,0.0174
579600,0.0174
662400,0.0174
745200,0.0184
828000,0.0174
1656000,0.0174
2484000,0.0195
3312000,0.0184
4140000,0.0195
4968000,0.0174
5796000,0.0184
6624000,0.0174
7452000,0.0184
8280000,0.0184
16560000,0.0246
24840000,0.0276
33120000,0.0317
41400000,0.0358
49680000,0.0379
57960000,0.0451
66240000,0.0512
74520000,0.0522
82800000,0.0532
84600,0.0123
169200,0.0174
253800,0.0174
338400,0.0164
423000,0.0174
507600,0.0174
592200,0.0174
676800,0.0174
761400,0.0174
846000,0.0174
1692000,0.0174
2538000,0.0195
3384000,0.0184
4230000,0.0195
5076000,0.0174
5922000,0.0195
6768000,0.0184
7614000,0.0195
8460000,0.0185
16920000,0.0246
25380000,0.0297
33840000,0.0338
42300000,0.0379
50760000,0.0389
59220000,0.0451
67680000,0.0512
76140000,0.0522
84600000,0.0532
86400,0.0123
172800,0.0174
259200,0.0174
345600,0.0174
432000,0.0174
518400,0.0174
604800,0.0174
691200,0.0174
777600,0.0184
864000,0.0184
1728000,0.0184
2592000,0.0195
3456000,0.0195
4320000,0.0185
5184000,0.0174
6048000,0.0195
6912000,0.0184
7776000,0.0195
8640000,0.0184
17280000,0.0246
25920000,0.0297
34560000,0.0338
43200000,0.0379
51840000,0.0389
60480000,0.0461
69120000,0.0512
77760000,0.0522
86400000,0.0532
88200,0.0123
176400,0.0174
264600,0.0174
352800,0.0164
441000,0.0174
529200,0.0174
617400,0.0174
705600,0.0174
793800,0.0184
882000,0.0184
1764000,0.0184
2646000,0.0195
3528000,0.0195
4410000,0.0195
5292000,0.0174
6174000,0.0195
7056000,0.0184
7938000,0.0195
8820000,0.0185
17640000,0.0246
26460000,0.0297
35280000,0.0338
44100000,0.0379
52920000,0.0399
61740000,0.0461
70560000,0.0532
79380000,0.0543
88200000,0.0553
90000,0.0123
180000,0.0174
270000,0.0174
360000,0.0164
450000,0.0174
540000,0.0174
630000,0.0184
720000,0.0174
810000,0.0184
900000,0.0184
1800000,0.0184
2700000,0.0195
3600000,0.0195
4500000,0.0195
5400000,0.0184
6300000,0.0195
7200000,0.0184
8100000,0.0195
9000000,0.0195
18000000,0.0246
27000000,0.0297
36000000,0.0338
45000000,0.0379
54000000,0.0399
63000000,0.0471
72000000,0.0532
81000000,0.0543
90000000,0.0543
91800,0.0123
183600,0.0174
275400,0.0174
367200,0.0174
459000,0.0174
550800,0.0174
642600,0.0174
734400,0.0174
826200,0.0184
918000,0.0184
1836000,0.0184
2754000,0.0195
3672000,0.0195
4590000,0.0185
5508000,0.0174
6426000,0.0195
7344000,0.0184
8262000,0.0195
9180000,0.0184
18360000,0.0246
27540000,0.0297
36720000,0.0338
45900000,0.0379
55080000,0.0399
64260000,0.0481
73440000,0.0532
82620000,0.0543
91800000,0.0553
93600,0.0123
187200,0.0174
280800,0.0184
374400,0.0174
468000,0.0184
561600,0.0184
655200,0.0184
748800,0.0184
842400,0.0184
936000,0.0184
1872000,0.0184
2808000,0.0205
3744000,0.0195
4680000,0.0205
5616000,0.0184
6552000,0.0195
7488000,0.0184
8424000,0.0195
9360000,0.0195
18720000,0.0266
28080000,0.0317
37440000,0.0358
46800000,0.0399
56160000,0.0410
65520000,0.0471
74880000,0.0543
84240000,0.0553
93600000,0.0563
95400,0.0123
190800,0.0174
286200,0.0174
381600,0.0174
477000,0.0184
572400,0.0184
667800,0.0184
763200,0.0184
858600,0.0184
954000,0.0184
1908000,0.0195
2862000,0.0205
3816000,0.0195
4770000,0.0205
5724000,0.0195
6678000,0.0195
7632000,0.0195
8586000,0.0195
9540000,0.0205
19080000,0.0266
28620000,0.0317
38160000,0.0358
47700000,0.0399
57240000,0.0420
66780000,0.0481
76320000,0.0553
85860000,0.0563
95400000,0.0584
97200,0.0123
194400,0.0174
291600,0.0174
388800,0.0174
486000,0.0184
583200,0.0184
680400,0.0184
777600,0.0174
874800,0.0184
972000,0.0184
1944000,0.0184
2916000,0.0205
3888000,0.0195
4860000,0.0205
5832000,0.0184
6804000,0.0195
7776000,0.0185
8748000,0.0195
9720000,0.0205
19440000,0.0266
29160000,0.0317
38880000,0.0358
48600000,0.0399
58320000,0.0420
68040000,0.0481
77760000,0.0553
87480000,0.0563
97200000,0.0584
99000,0.0123
198000,0.0174
297000,0.0174
396000,0.0174
495000,0.0184
594000,0.0184
693000,0.0184
792000,0.0184
891000,0.0184
990000,0.0195
1980000,0.0194
2970000,0.0205
3960000,0.0205
4950000,0.0205
5940000,0.0184
6930000,0.0195
7920000,0.0185
8910000,0.0205
9900000,0.0205
19800000,0.0266
29700000,0.0317
39600000,0.0358
49500000,0.0409
59400000,0.0420
69300000,0.0502
79200000,0.0573
89100000,0.0584
99000000,0.0604
100800,0.0123
201600,0.0184
302400,0.0184
403200,0.0174
504000,0.0184
604800,0.0184
705600,0.0184
806400,0.0184
907200,0.0184
1008000,0.0195
2016000,0.0195
3024000,0.0205
4032000,0.0204
5040000,0.0205
6048000,0.0184
7056000,0.0195
8064000,0.0194
9072000,0.0195
10080000,0.0204
20160000,0.0266
30240000,0.0317
40320000,0.0358
50400000,0.0399
60480000,0.0420
70560000,0.0502
80640000,0.0564
90720000,0.0584
100800000,0.0594
102600,0.0123
205200,0.0184
307800,0.0184
410400,0.0174
513000,0.0184
615600,0.0184
718200,0.0184
820800,0.0184
923400,0.0184
1026000,0.0184
2052000,0.0195
3078000,0.0205
4104000,0.0205
5130000,0.0205
6156000,0.0184
7182000,0.0195
8208000,0.0194
9234000,0.0205
10260000,0.0205
20520000,0.0276
30780000,0.0328
41040000,0.0379
51300000,0.0420
61560000,0.0430
71820000,0.0502
82080000,0.0573
92340000,0.0584
102600000,0.0594
104400,0.0123
208800,0.0184
313200,0.0184
417600,0.0184
522000,0.0195
626400,0.0184
730800,0.0195
835200,0.0194
939600,0.0195
1044000,0.0195
2088000,0.0195
3132000,0.0215
4176000,0.0205
5220000,0.0205
6264000,0.0184
7308000,0.0195
8352000,0.0195
9396000,0.0205
10440000,0.0205
20880000,0.0276
31320000,0.0338
41760000,0.0379
52200000,0.0420
62640000,0.0440
73080000,0.0502
83520000,0.0584
93960000,0.0594
104400000,0.0614
106200,0.0123
212400,0.0184
318600,0.0184
424800,0.0184
531000,0.0184
637200,0.0195
743400,0.0195
849600,0.0184
955800,0.0195
1062000,0.0195
2124000,0.0195
3186000,0.0215
4248000,0.0184
5310000,0.0205
6372000,0.0195
7434000,0.0195
8496000,0.0195
9558000,0.0205
10620000,0.0205
21240000,0.0266
31860000,0.0338
42480000,0.0379
53100000,0.0430
63720000,0.0440
74340000,0.0522
84960000,0.0594
95580000,0.0604
106200000,0.0614
108000,0.0123
216000,0.0184
324000,0.0184
432000,0.0184
540000,0.0184
648000,0.0195
756000,0.0195
864000,0.0184
972000,0.0195
1080000,0.0195
2160000,0.0195
3240000,0.0215
4320000,0.0184
5400000,0.0205
6480000,0.0194
7560000,0.0195
8640000,0.0195
9720000,0.0205
10800000,0.0205
21600000,0.0276
32400000,0.0338
43200000,0.0379
54000000,0.0430
64800000,0.0440
75600000,0.0522
86400000,0.0594
97200000,0.0604
108000000,0.0614
109800,0.0123
219600,0.0184
329400,0.0184
439200,0.0184
549000,0.0195
658800,0.0195
768600,0.0195
878400,0.0184
988200,0.0195
1098000,0.0195
2196000,0.0195
3294000,0.0215
4392000,0.0184
5490000,0.0205
6588000,0.0195
7686000,0.0195
8784000,0.0195
9882000,0.0195
10980000,0.0205
21960000,0.0276
32940000,0.0338
43920000,0.0379
54900000,0.0420
65880000,0.0440
76860000,0.0522
87840000,0.0614
98820000,0.0625
109800000,0.0635
111600,0.0123
223200,0.0184
334800,0.0184
446400,0.0184
558000,0.0195
669600,0.0195
781200,0.0195
892800,0.0195
1004400,0.0195
1116000,0.0195
2232000,0.0205
3348000,0.0215
4464000,0.0184
5580000,0.0205
6696000,0.0195
7812000,0.0205
8928000,0.0205
10044000,0.0215
11160000,0.0205
22320000,0.0276
33480000,0.0348
44640000,0.0399
55800000,0.0440
66960000,0.0460
78120000,0.0522
89280000,0.0614
100440000,0.0625
111600000,0.0645
113400,0.0123
226800,0.0184
340200,0.0184
453600,0.0184
567000,0.0195
680400,0.0195
793800,0.0195
907200,0.0195
1020600,0.0195
1134000,0.0205
2268000,0.0205
3402000,0.0215
4536000,0.0184
5670000,0.0205
6804000,0.0195
7938000,0.0205
9072000,0.0205
10206000,0.0215
11340000,0.0205
22680000,0.0276
34020000,0.0348
45360000,0.0399
56700000,0.0440
68040000,0.0461
79380000,0.0543
90720000,0.0614
102060000,0.0635
113400000,0.0655
115200,0.0123
230400,0.0184
345600,0.0184
460800,0.0184
576000,0.0184
691200,0.0195
806400,0.0195
921600,0.0195
1036800,0.0195
1152000,0.0195
2304000,0.0195
3456000,0.0215
4608000,0.0184
5760000,0.0205
6912000,0.0185
8064000,0.0205
9216000,0.0205
10368000,0.0215
11520000,0.0205
23040000,0.0266
34560000,0.0348
46080000,0.0399
57600000,0.0440
69120000,0.0451
80640000,0.0543
92160000,0.0614
103680000,0.0625
115200000,0.0645
117000,0.0123
234000,0.0184
351000,0.0195
468000,0.0184
585000,0.0195
702000,0.0195
819000,0.0204
936000,0.0195
1053000,0.0205
1170000,0.0205
2340000,0.0205
3510000,0.0225
4680000,0.0184
5850000,0.0205
7020000,0.0195
8190000,0.0205
9360000,0.0205
10530000,0.0215
11700000,0.0215
23400000,0.0297
35100000,0.0358
46800000,0.0399
58500000,0.0451
70200000,0.0471
81900000,0.0543
93600000,0.0635
105300000,0.0645
117000000,0.0666
118800,0.0195
237600,0.0195
356400,0.0195
475200,0.0195
594000,0.0195
712800,0.0204
831600,0.0205
950400,0.0195
1069200,0.0205
1188000,0.0205
2376000,0.0205
3564000,0.0225
4752000,0.0184
5940000,0.0205
7128000,0.0195
8316000,0.0205
9504000,0.0205
10692000,0.0215
11880000,0.0215
23760000,0.0297
35640000,0.0358
47520000,0.0399
59400000,0.0451
71280000,0.0461
83160000,0.0543
95040000,0.0625
106920000,0.0645
118800000,0.0655
120600,0.0195
241200,0.0195
361800,0.0195
482400,0.0195
603000,0.0195
723600,0.0195
844200,0.0195
964800,0.0195
1085400,0.0205
1206000,0.0205
2412000,0.0205
3618000,0.0225
4824000,0.0184
6030000,0.0205
7236000,0.0195
8442000,0.0205
9648000,0.0205
10854000,0.0215
12060000,0.0215
24120000,0.0297
36180000,0.0369
48240000,0.0410
60300000,0.0471
72360000,0.0471
84420000,0.0563
96480000,0.0635
108540000,0.0645
120600000,0.0655
122400,0.0195
244800,0.0195
367200,0.0195
489600,0.0195
612000,0.0204
734400,0.0205
856800,0.0205
979200,0.0205
1101600,0.0205
1224000,0.0215
2448000,0.0215
3672000,0.0225
4896000,0.0184
6120000,0.0205
7344000,0.0195
8568000,0.0205
9792000,0.0205
11016000,0.0215
12240000,0.0215
24480000,0.0297
36720000,0.0369
48960000,0.0410
61200000,0.0471
73440000,0.0481
85680000,0.0563
97920000,0.0645
110160000,0.0666
122400000,0.0676
124200,0.0195
248400,0.0195
372600,0.0195
496800,0.0195
621000,0.0204
745200,0.0204
869400,0.0205
993600,0.0205
1117800,0.0205
1242000,0.0205
2484000,0.0215
3726000,0.0225
4968000,0.0184
6210000,0.0205
7452000,0.0195
8694000,0.0205
9936000,0.0205
11178000,0.0215
12420000,0.0215
24840000,0.0297
37260000,0.0369
49680000,0.0410
62100000,0.0461
74520000,0.0481
86940000,0.0563
99360000,0.0655
111780000,0.0666
124200000,0.0686
126000,0.0184
252000,0.0195
378000,0.0195
504000,0.0195
630000,0.0205
756000,0.0205
882000,0.0205
1008000,0.0205
1134000,0.0205
1260000,0.0205
2520000,0.0215
3780000,0.0225
5040000,0.0184
6300000,0.0205
7560000,0.0195
8820000,0.0205
10080000,0.0205
11340000,0.0215
12600000,0.0215
25200000,0.0297
37800000,0.0369
50400000,0.0410
63000000,0.0502
75600000,0.0481
88200000,0.0563
100800000,0.0655
113400000,0.0666
126000000,0.0676
127800,0.0195
255600,0.0205
383400,0.0205
511200,0.0195
639000,0.0205
766800,0.0205
894600,0.0215
1022400,0.0205
1150200,0.0215
1278000,0.0215
2556000,0.0215
3834000,0.0236
5112000,0.0194
6390000,0.0205
7668000,0.0195
8946000,0.0205
10224000,0.0205
11502000,0.0215
12780000,0.0215
25560000,0.0297
38340000,0.0369
51120000,0.0410
63900000,0.0502
76680000,0.0481
89460000,0.0594
102240000,0.0666
115020000,0.0686
127800000,0.0707
129600,0.0195
259200,0.0205
388800,0.0205
518400,0.0195
648000,0.0205
777600,0.0205
907200,0.0215
1036800,0.0205
1166400,0.0215
1296000,0.0215
2592000,0.0215
3888000,0.0235
5184000,0.0184
6480000,0.0205
7776000,0.0195
9072000,0.0205
10368000,0.0205
11664000,0.0215
12960000,0.0215
25920000,0.0297
38880000,0.0379
51840000,0.0430
64800000,0.0502
77760000,0.0502
90720000,0.0584
103680000,0.0666
116640000,0.0686
129600000,0.0707
131400,0.0195
262800,0.0195
394200,0.0205
525600,0.0195
657000,0.0205
788400,0.0205
919800,0.0205
1051200,0.0205
1182600,0.0215
1314000,0.0215
2628000,0.0215
3942000,0.0225
5256000,0.0185
6570000,0.0205
7884000,0.0195
9198000,0.0205
10512000,0.0205
11826000,0.0215
13140000,0.0215
26280000,0.0297
39420000,0.0389
52560000,0.0430
65700000,0.0502
78840000,0.0502
91980000,0.0584
105120000,0.0676
118260000,0.0696
131400000,0.0717
133200,0.0184
266400,0.0205
399600,0.0205
532800,0.0205
666000,0.0205
799200,0.0205
932400,0.0215
1065600,0.0205
1198800,0.0215
1332000,0.0215
2664000,0.0215
3996000,0.0236
5328000,0.0195
6660000,0.0205
7992000,0.0195
9324000,0.0205
10656000,0.0205
11988000,0.0215
13320000,0.0225
26640000,0.0297
39960000,0.0389
53280000,0.0430
66600000,0.0502
79920000,0.0502
93240000,0.0584
106560000,0.0696
119880000,0.0717
133200000,0.0737
135000,0.0184
270000,0.0205
405000,0.0205
540000,0.0195
675000,0.0205
810000,0.0205
945000,0.0215
1080000,0.0205
1215000,0.0215
1350000,0.0215
2700000,0.0215
4050000,0.0236
5400000,0.0184
6750000,0.0205
8100000,0.0195
9450000,0.0215
10800000,0.0205
12150000,0.0215
13500000,0.0215
27000000,0.0297
40500000,0.0389
54000000,0.0430
67500000,0.0512
81000000,0.0502
94500000,0.0604
108000000,0.0696
121500000,0.0727
135000000,0.0738
136800,0.0195
273600,0.0205
410400,0.0205
547200,0.0205
684000,0.0205
820800,0.0205
957600,0.0205
1094400,0.0205
1231200,0.0215
1368000,0.0215
2736000,0.0215
4104000,0.0236
5472000,0.0184
6840000,0.0205
8208000,0.0195
9576000,0.0205
10944000,0.0205
12312000,0.0215
13680000,0.0225
27360000,0.0297
41040000,0.0389
54720000,0.0430
68400000,0.0512
82080000,0.0502
95760000,0.0604
109440000,0.0696
123120000,0.0717
136800000,0.0737
138600,0.0195
277200,0.0205
415800,0.0205
554400,0.0205
693000,0.0215
831600,0.0215
970200,0.0215
1108800,0.0215
1247400,0.0215
1386000,0.0225
2772000,0.0225
4158000,0.0236
5544000,0.0205
6930000,0.0215
8316000,0.0205
9702000,0.0225
11088000,0.0215
12474000,0.0225
13860000,0.0236
27720000,0.0317
41580000,0.0399
55440000,0.0450
69300000,0.0543
83160000,0.0522
97020000,0.0604
110880000,0.0717
124740000,0.0737
138600000,0.0758
140400,0.0184
280800,0.0205
421200,0.0205
561600,0.0205
702000,0.0215
842400,0.0215
982800,0.0215
1123200,0.0215
1263600,0.0225
1404000,0.0225
2808000,0.0225
4212000,0.0195
5616000,0.0195
7020000,0.0215
8424000,0.0205
9828000,0.0225
11232000,0.0215
12636000,0.0225
14040000,0.0236
28080000,0.0317
42120000,0.0399
56160000,0.0450
70200000,0.0543
84240000,0.0523
98280000,0.0604
112320000,0.0717
126360000,0.0727
140400000,0.0748
142200,0.0184
284400,0.0205
426600,0.0205
568800,0.0205
711000,0.0215
853200,0.0215
995400,0.0215
1137600,0.0215
1279800,0.0225
1422000,0.0225
2844000,0.0225
4266000,0.0195
5688000,0.0195
7110000,0.0215
8532000,0.0205
9954000,0.0225
11376000,0.0215
12798000,0.0225
14220000,0.0236
28440000,0.0317
42660000,0.0399
56880000,0.0451
71100000,0.0543
85320000,0.0532
99540000,0.0604
113760000,0.0717
127980000,0.0738
142200000,0.0768
144000,0.0195
288000,0.0205
432000,0.0205
576000,0.0205
720000,0.0215
864000,0.0215
1008000,0.0215
1152000,0.0215
1296000,0.0225
1440000,0.0225
2880000,0.0225
4320000,0.0195
5760000,0.0195
7200000,0.0215
8640000,0.0205
10080000,0.0215
11520000,0.0215
12960000,0.0225
14400000,0.0236
28800000,0.0317
43200000,0.0399
57600000,0.0451
72000000,0.0543
86400000,0.0522
100800000,0.0625
115200000,0.0707
129600000,0.0717
144000000,0.0737
145800,0.0195
291600,0.0215
437400,0.0215
583200,0.0205
729000,0.0215
874800,0.0215
1020600,0.0215
1166400,0.0215
1312200,0.0225
1458000,0.0225
2916000,0.0225
4374000,0.0195
5832000,0.0195
7290000,0.0215
8748000,0.0205
10206000,0.0225
11664000,0.0215
13122000,0.0226
14580000,0.0236
29160000,0.0328
43740000,0.0399
58320000,0.0451
72900000,0.0543
87480000,0.0532
102060000,0.0635
116640000,0.0727
131220000,0.0737
145800000,0.0758
147600,0.0184
295200,0.0215
442800,0.0215
590400,0.0205
738000,0.0215
885600,0.0215
1033200,0.0225
1180800,0.0215
1328400,0.0225
1476000,0.0225
2952000,0.0225
4428000,0.0195
5904000,0.0195
7380000,0.0215
8856000,0.0205
10332000,0.0225
11808000,0.0215
13284000,0.0226
14760000,0.0236
29520000,0.0317
44280000,0.0410
59040000,0.0471
73800000,0.0543
88560000,0.0553
103320000,0.0635
118080000,0.0727
132840000,0.0737
147600000,0.0748
149400,0.0184
298800,0.0205
448200,0.0205
597600,0.0205
747000,0.0215
896400,0.0215
1045800,0.0215
1195200,0.0215
1344600,0.0225
1494000,0.0225
2988000,0.0225
4482000,0.0195
5976000,0.0195
7470000,0.0215
8964000,0.0205
10458000,0.0225
11952000,0.0215
13446000,0.0235
14940000,0.0236
29880000,0.0328
44820000,0.0410
59760000,0.0461
74700000,0.0553
89640000,0.0553
104580000,0.0635
119520000,0.0727
134460000,0.0748
149400000,0.0758
151200,0.0184
302400,0.0215
453600,0.0215
604800,0.0215
756000,0.0225
907200,0.0225
1058400,0.0225
1209600,0.0225
1360800,0.0235
1512000,0.0226
3024000,0.0236
4536000,0.0195
6048000,0.0195
7560000,0.0215
9072000,0.0205
10584000,0.0225
12096000,0.0215
13608000,0.0236
15120000,0.0236
30240000,0.0328
45360000,0.0410
60480000,0.0471
75600000,0.0553
90720000,0.0553
105840000,0.0655
120960000,0.0748
136080000,0.0778
151200000,0.0788
153000,0.0195
306000,0.0215
459000,0.0215
612000,0.0215
765000,0.0225
918000,0.0225
1071000,0.0225
1224000,0.0225
1377000,0.0236
1530000,0.0225
3060000,0.0236
4590000,0.0195
6120000,0.0204
7650000,0.0215
9180000,0.0205
10710000,0.0225
12240000,0.0215
13770000,0.0236
15300000,0.0236
30600000,0.0328
45900000,0.0420
61200000,0.0481
76500000,0.0553
91800000,0.0563
107100000,0.0645
122400000,0.0748
137700000,0.0768
153000000,0.0788
154800,0.0195
309600,0.0215
464400,0.0215
619200,0.0215
774000,0.0225
928800,0.0225
1083600,0.0225
1238400,0.0225
1393200,0.0225
1548000,0.0236
3096000,0.0236
4644000,0.0195
6192000,0.0195
7740000,0.0215
9288000,0.0205
10836000,0.0225
12384000,0.0215
13932000,0.0236
15480000,0.0236
30960000,0.0328
46440000,0.0420
61920000,0.0471
77400000,0.0553
92880000,0.0553
108360000,0.0655
123840000,0.0748
139320000,0.0768
154800000,0.0788
156600,0.0184
313200,0.0215
469800,0.0215
626400,0.0215
783000,0.0225
939600,0.0225
1096200,0.0225
1252800,0.0225
1409400,0.0225
1566000,0.0236
3132000,0.0236
4698000,0.0195
6264000,0.0195
7830000,0.0215
9396000,0.0205
10962000,0.0225
12528000,0.0215
14094000,0.0236
15660000,0.0236
31320000,0.0328
46980000,0.0420
62640000,0.0471
78300000,0.0553
93960000,0.0563
109620000,0.0645
125280000,0.0768
140940000,0.0799
156600000,0.0819
158400,0.0184
316800,0.0215
475200,0.0215
633600,0.0215
792000,0.0225
950400,0.0225
1108800,0.0225
1267200,0.0225
1425600,0.0236
1584000,0.0235
3168000,0.0236
4752000,0.0195
6336000,0.0195
7920000,0.0215
9504000,0.0205
11088000,0.0225
12672000,0.0215
14256000,0.0236
15840000,0.0236
31680000,0.0328
47520000,0.0430
63360000,0.0492
79200000,0.0553
95040000,0.0573
110880000,0.0676
126720000,0.0778
142560000,0.0799
158400000,0.0829
160200,0.0184
320400,0.0215
480600,0.0225
640800,0.0215
801000,0.0225
961200,0.0225
1121400,0.0225
1281600,0.0225
1441800,0.0236
1602000,0.0236
3204000,0.0236
4806000,0.0195
6408000,0.0205
8010000,0.0215
9612000,0.0205
11214000,0.0225
12816000,0.0225
14418000,0.0236
16020000,0.0246
32040000,0.0328
48060000,0.0430
64080000,0.0481
80100000,0.0553
96120000,0.0573
112140000,0.0666
128160000,0.0788
144180000,0.0809
160200000,0.0840
162000,0.0195
324000,0.0225
486000,0.0225
648000,0.0225
810000,0.0225
972000,0.0236
1134000,0.0236
1296000,0.0236
1458000,0.0236
1620000,0.0236
3240000,0.0236
4860000,0.0195
6480000,0.0205
8100000,0.0215
9720000,0.0205
11340000,0.0225
12960000,0.0225
14580000,0.0236
16200000,0.0256
32400000,0.0348
48600000,0.0430
64800000,0.0481
81000000,0.0594
97200000,0.0563
113400000,0.0666
129600000,0.0799
145800000,0.0819
162000000,0.0840
163800,0.0195
327600,0.0225
491400,0.0225
655200,0.0225
819000,0.0225
982800,0.0236
1146600,0.0236
1310400,0.0236
1474200,0.0236
1638000,0.0236
3276000,0.0246
4914000,0.0205
6552000,0.0205
8190000,0.0215
9828000,0.0205
11466000,0.0225
13104000,0.0225
14742000,0.0236
16380000,0.0256
32760000,0.0348
49140000,0.0440
65520000,0.0492
81900000,0.0584
98280000,0.0584
114660000,0.0676
131040000,0.0799
147420000,0.0819
163800000,0.0840
165600,0.0185
331200,0.0225
496800,0.0225
662400,0.0225
828000,0.0235
993600,0.0236
1159200,0.0236
1324800,0.0236
1490400,0.0236
1656000,0.0246
3312000,0.0246
4968000,0.0195
6624000,0.0205
8280000,0.0215
9936000,0.0205
11592000,0.0225
13248000,0.0215
14904000,0.0236
16560000,0.0256
33120000,0.0348
49680000,0.0430
66240000,0.0481
82800000,0.0594
99360000,0.0563
115920000,0.0686
132480000,0.0799
149040000,0.0819
165600000,0.0850
167400,0.0184
334800,0.0225
502200,0.0225
669600,0.0225
837000,0.0225
1004400,0.0236
1171800,0.0236
1339200,0.0236
1506600,0.0246
1674000,0.0236
3348000,0.0246
5022000,0.0205
6696000,0.0205
8370000,0.0215
10044000,0.0205
11718000,0.0236
13392000,0.0236
15066000,0.0246
16740000,0.0256
33480000,0.0348
50220000,0.0471
66960000,0.0492
83700000,0.0594
100440000,0.0594
117180000,0.0696
133920000,0.0819
150660000,0.0840
167400000,0.0870
169200,0.0184
338400,0.0225
507600,0.0225
676800,0.0215
846000,0.0236
1015200,0.0225
1184400,0.0236
1353600,0.0236
1522800,0.0236
1692000,0.0245
3384000,0.0246
5076000,0.0205
6768000,0.0205
8460000,0.0215
10152000,0.0205
11844000,0.0236
13536000,0.0236
15228000,0.0246
16920000,0.0256
33840000,0.0348
50760000,0.0440
67680000,0.0502
84600000,0.0604
101520000,0.0583
118440000,0.0696
135360000,0.0819
152280000,0.0840
169200000,0.0870
171000,0.0195
342000,0.0225
513000,0.0225
684000,0.0225
855000,0.0236
1026000,0.0236
1197000,0.0236
1368000,0.0236
1539000,0.0236
1710000,0.0236
3420000,0.0246
5130000,0.0205
6840000,0.0205
8550000,0.0215
10260000,0.0205
11970000,0.0236
13680000,0.0236
15390000,0.0246
17100000,0.0256
34200000,0.0348
51300000,0.0450
68400000,0.0502
85500000,0.0594
102600000,0.0584
119700000,0.0707
136800000,0.0819
153900000,0.0840
171000000,0.0870
172800,0.0184
345600,0.0215
518400,0.0225
691200,0.0225
864000,0.0225
1036800,0.0236
1209600,0.0236
1382400,0.0236
1555200,0.0236
1728000,0.0246
3456000,0.0246
5184000,0.0195
6912000,0.0205
8640000,0.0215
10368000,0.0205
12096000,0.0236
13824000,0.0236
15552000,0.0246
17280000,0.0256
34560000,0.0338
51840000,0.0450
69120000,0.0502
86400000,0.0594
103680000,0.0584
120960000,0.0717
138240000,0.0819
155520000,0.0840
172800000,0.0860
174600,0.0184
349200,0.0225
523800,0.0236
698400,0.0225
873000,0.0236
1047600,0.0236
1222200,0.0236
1396800,0.0236
1571400,0.0246
1746000,0.0246
3492000,0.0256
5238000,0.0205
6984000,0.0205
8730000,0.0225
10476000,0.0205
12222000,0.0236
13968000,0.0236
15714000,0.0256
17460000,0.0256
34920000,0.0348
52380000,0.0440
69840000,0.0502
87300000,0.0594
104760000,0.0584
122220000,0.0717
139680000,0.0829
157140000,0.0850
174600000,0.0870
176400,0.0184
352800,0.0236
529200,0.0236
705600,0.0225
882000,0.0236
1058400,0.0236
1234800,0.0236
1411200,0.0236
1587600,0.0246
1764000,0.0246
3528000,0.0246
5292000,0.0205
7056000,0.0205
8820000,0.0225
10584000,0.0205
12348000,0.0236
14112000,0.0236
15876000,0.0256
17640000,0.0256
35280000,0.0348
52920000,0.0461
70560000,0.0512
88200000,0.0604
105840000,0.0604
123480000,0.0717
141120000,0.0829
158760000,0.0850
176400000,0.0870
178200,0.0195
356400,0.0225
534600,0.0236
712800,0.0225
891000,0.0236
1069200,0.0236
1247400,0.0246
1425600,0.0246
1603800,0.0246
1782000,0.0246
3564000,0.0256
5346000,0.0204
7128000,0.0205
8910000,0.0225
10692000,0.0205
12474000,0.0236
14256000,0.0236
16038000,0.0256
17820000,0.0256
35640000,0.0348
53460000,0.0461
71280000,0.0522
89100000,0.0604
106920000,0.0614
124740000,0.0717
142560000,0.0829
160380000,0.0850
178200000,0.0870
180000,0.0195
360000,0.0225
540000,0.0236
